fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage
2021-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.72,119.16,40.13,36.08,39.92
2021-11-02,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,147.35,442.05,137.99,141.14,130.76
2021-11-02,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,843.68,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-02,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.82,191.64,90.6,81.95,95.39
2021-11-02,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.97,143.94,69.34,63.95,67.71
2021-11-02,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.97,223.94,105.21,102.39,109.89
2021-11-02,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.19,162.38,76.42,72.18,81.48
2021-11-02,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,3,132.43,397.29,123.48,107.01,117.56
2021-11-02,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.81,19.81,19.15,18.48,18.73
2021-11-02,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.9,35.9,36.13,32.03,35.19
2021-11-02,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.8,49.8,46.29,44.6,47.74
2021-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,114.58,1260.38,83.83,106.35,95.54
2021-11-03,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,132.9,1196.1,114.43,111.17,119.03
2021-11-03,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,83.07,249.21,91.78,76.66,84.09
2021-11-03,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.66,151.32,72.72,71.44,75.61
2021-11-03,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.55,69.1,35.51,31.23,37.55
2021-11-03,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.35,132.7,64.67,58.32,61.52
2021-11-03,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.76,143.52,69.38,64.4,67.24
2021-11-03,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.85,129.7,62.51,60.56,66.19
2021-11-03,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.21,816.42,361.04,338.19,347.47
2021-11-03,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,176.64,353.28,175.09,148.85,161.51
2021-11-03,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.13,132.39,47.28,39.07,46.46
2021-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.44,169.32,55.44,51.7,55.26
2021-11-03,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.31,72.93,27.02,21.76,23.64
2021-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.54,121.62,39.36,36.91,41.26
2021-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,152.86,458.58,136.79,143.19,131.78
2021-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,846.97,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-03,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,96.33,288.99,99.17,90.37,99.97
2021-11-03,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.04,140.08,75.92,62.95,71.35
2021-11-03,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,108.66,217.32,107.53,99.13,106.51
2021-11-03,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.79,163.58,85.12,73.54,81.21
2021-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,131.06,524.24,126.53,109.3,116.93
2021-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.95,19.95,18.85,19.1,19.02
2021-11-03,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,33.97,33.97,34.29,32.84,33.81
2021-11-03,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.48,51.48,52.19,47.17,49.47
2021-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,112.23,1346.76,81.21,111.61,96.95
2021-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,132.6,1193.4,112.11,111.15,117.26
2021-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.28,255.84,83.9,76.14,79.15
2021-11-04,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.6,220.8,72.14,67.19,73.95
2021-11-04,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.7,69.4,36.33,32.08,35.86
2021-11-04,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.07,189.21,60.52,59.51,62.28
2021-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.1,142.2,69.17,65.35,69.57
2021-11-04,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.63,127.26,61.37,60.83,65.19
2021-11-04,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,395.33,790.66,366.57,324.28,357.16
2021-11-04,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,1,177.33,177.33,176.94,147.48,159.41
2021-11-04,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,2,46.04,92.08,46.42,38.89,44.85
2021-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.71,218.84,49.72,48.67,57.54
2021-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.29,75.87,26.22,22.06,26.74
2021-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.02,117.06,41.52,35.75,42.02
2021-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,150.79,603.16,134.16,140.97,133.38
2021-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,808.33,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-04,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.46,190.92,95.26,87.69,91.9
2021-11-04,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.43,140.86,73.01,66.22,67.75
2021-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.16,222.32,111.78,98.95,112.72
2021-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.56,163.12,73.64,70.47,76.07
2021-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.99,649.95,127.53,107.36,118.07
2021-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.25,20.25,21.25,18.36,19.44
2021-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.61,35.61,35.65,30.83,35.58
2021-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,48.94,48.94,47.67,45.59,46.88
2021-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,113.81,1138.1,82.28,109.7,96.53
2021-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,132.74,5143.851499999984,114.32,108.78,118.62
2021-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.5,256.5,86.65,77.38,85.44
2021-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.65,223.95,78.9,65.69,74.19
2021-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.29,70.58,33.78,33.26,33.17
2021-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,69.68,57.02,67.52
2021-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,71.43,214.29,68.79,61.35,71.85
2021-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.34,130.68,61.83,62.6,66.13
2021-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,392.43,784.86,373.21,334.62,349.77
2021-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,170.03,340.06,175.16,148.14,162.56
2021-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,43.72,131.16,48.19,41.64,42.26
2021-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.06,220.24,57.53,50.61,53.4
2021-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.7,98.8,25.7,23.58,24.5
2021-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.82,122.46,40.3,38.1,37.15
2021-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,147.17,588.68,137.42,141.97,131.18
2021-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,829.15,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.91,185.82,101.04,86.56,89.83
2021-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.99,139.98,67.83,64.41,68.89
2021-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.58,219.16,104.84,99.11,113.5
2021-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.36,156.72,74.06,71.68,82.92
2021-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,130.86,523.44,125.18,108.11,116.79
2021-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.19,20.19,19.42,18.39,19.65
2021-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.96,35.96,33.62,31.47,36.01
2021-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.24,49.24,53.4,44.97,46.9
2021-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,117.8,1178.0,81.23,108.29,96.79
2021-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,137.1,5143.851499999984,114.23,105.9,118.98
2021-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.74,254.22,83.85,80.31,86.69
2021-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.03,219.09,76.07,67.1,75.11
2021-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.85,107.55,33.94,31.78,35.66
2021-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,64.71,61.63,69.36
2021-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.36,208.08,70.08,63.6,68.78
2021-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.23,195.69,59.24,59.14,69.09
2021-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,410.48,820.96,363.3,328.45,357.02
2021-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.48,344.96,171.71,146.32,161.16
2021-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.62,136.86,44.64,40.83,43.11
2021-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.22,220.88,51.14,50.57,54.9
2021-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.95,99.8,25.62,23.58,25.43
2021-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.64,158.56,42.82,37.48,41.33
2021-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,146.53,586.12,133.64,144.31,133.15
2021-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,817.6,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,97.0,291.0,98.44,86.41,95.24
2021-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,68.38,205.14,67.42,63.88,66.84
2021-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.38,224.76,110.92,104.43,105.05
2021-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.0,162.0,82.21,72.74,77.0
2021-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.34,782.04,127.93,108.1,115.54
2021-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.98,39.96,20.56,18.35,19.02
2021-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.3,68.6,32.74,30.25,36.93
2021-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.74,99.48,49.72,45.21,49.47
2021-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,116.04,1160.4,83.4,108.49,96.57
2021-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,135.1,1351.0,111.85,110.13,121.71
2021-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.56,259.68,78.84,75.2,88.45
2021-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.29,228.87,72.12,71.48,72.99
2021-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.37,68.74,36.98,31.45,36.88
2021-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.34,128.68,63.98,60.54,66.15
2021-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.08,142.16,71.96,64.86,68.7
2021-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.47,132.94,64.46,57.56,69.28
2021-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,409.11,818.22,373.23,333.41,349.44
2021-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.49,348.98,172.48,149.91,164.33
2021-11-07,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.31,138.93,44.98,41.27,46.58
2021-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.35,169.05,50.86,50.06,58.93
2021-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.06,75.18,26.18,22.56,24.79
2021-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.38,121.14,40.0,38.03,38.0
2021-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,152.9,611.6,136.44,142.11,127.71
2021-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,853.13,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-07,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.31,186.62,96.03,90.26,95.41
2021-11-07,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.23,142.46,71.09,65.1,73.35
2021-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.51,221.02,121.08,105.36,105.5
2021-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.5,159.0,75.94,76.47,79.84
2021-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,133.24,532.96,124.05,108.15,121.45
2021-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.24,20.24,19.23,18.41,19.0
2021-11-07,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.62,35.62,32.23,33.68,34.86
2021-11-07,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.22,51.22,49.99,45.53,49.64
2021-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,113.46,1021.14,84.13,109.15,97.73
2021-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,138.19,1243.71,115.04,107.19,115.57
2021-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,85.79,171.58,91.04,79.54,85.62
2021-11-08,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.52,151.04,73.85,68.65,75.08
2021-11-08,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.13,68.26,36.91,32.63,37.6
2021-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.02,130.04,60.0,61.76,61.13
2021-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.96,143.92,73.5,60.74,72.42
2021-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.65,131.3,62.29,58.21,63.79
2021-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,1,403.23,403.23,358.08,326.07,344.68
2021-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,169.88,339.76,170.86,145.66,160.73
2021-11-08,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.16,180.64,43.93,40.82,42.93
2021-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.29,168.87,59.29,52.96,56.77
2021-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.37,73.11,26.2,23.04,25.09
2021-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.86,122.58,39.74,35.74,38.92
2021-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,152.87,611.48,134.64,144.46,132.0
2021-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,820.75,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-08,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.84,189.68,93.71,86.51,97.23
2021-11-08,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.4,138.8,68.26,63.31,68.68
2021-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.96,219.92,112.52,105.27,111.83
2021-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.43,156.86,75.66,74.41,80.37
2021-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,131.65,526.6,126.94,108.31,120.63
2021-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.82,19.82,20.41,17.53,20.4
2021-11-08,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.9,34.9,36.49,31.38,33.91
2021-11-08,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.36,50.36,52.6,46.9,48.0
2021-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,113.98,1253.78,84.04,109.52,97.24
2021-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,138.88,5143.851499999984,114.62,109.61,120.22
2021-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.68,257.04,81.93,74.29,84.57
2021-11-09,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,74.21,148.42,71.27,67.3,73.55
2021-11-09,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.39,70.78,35.43,30.72,33.1
2021-11-09,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.31,132.62,65.08,63.38,66.72
2021-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.07,138.14,74.04,63.54,72.87
2021-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.05,130.1,65.37,58.05,67.0
2021-11-09,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,395.33,790.66,369.29,325.1,350.72
2021-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,1,179.6,179.6,174.31,148.91,163.02
2021-11-09,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.0,138.0,45.62,43.0,47.81
2021-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.54,166.62,53.71,50.97,56.81
2021-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.64,73.92,25.99,22.93,23.47
2021-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.15,120.45,39.08,35.86,40.19
2021-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,146.5,439.5,137.52,141.76,130.82
2021-11-09,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,848.16,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-09,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.27,190.54,87.66,86.15,102.55
2021-11-09,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.37,136.74,74.03,64.74,71.51
2021-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.49,218.98,111.32,100.96,112.01
2021-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.72,163.44,80.89,75.29,78.44
2021-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,128.38,641.9,124.98,109.3,119.93
2021-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.37,20.37,19.38,18.26,20.61
2021-11-09,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,33.99,33.99,37.1,31.14,34.7
2021-11-09,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.34,49.34,46.04,44.12,50.22
2021-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,117.57,1175.7,83.54,109.9,95.59
2021-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,8,135.33,1082.64,112.79,108.35,116.98
2021-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,82.94,165.88,93.47,79.62,82.96
2021-11-10,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.44,150.88,73.31,67.92,71.18
2021-11-10,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.57,103.71,37.27,32.97,35.49
2021-11-10,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.24,126.48,66.1,60.12,64.6
2021-11-10,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.69,143.38,69.76,63.32,72.28
2021-11-10,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.36,130.72,66.85,59.09,65.07
2021-11-10,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,409.42,818.84,362.55,322.27,361.67
2021-11-10,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,170.11,340.22,178.09,147.3,166.36
2021-11-10,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.22,135.66,43.67,41.2,45.87
2021-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.09,168.27,50.71,52.11,55.19
2021-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.15,75.45,23.33,22.92,24.45
2021-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.79,122.37,42.19,36.22,40.52
2021-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,153.41,460.23,132.69,141.79,128.73
2021-11-10,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,826.54,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2021-11-10,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.96,187.92,89.29,84.49,97.16
2021-11-10,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.43,140.86,67.68,65.01,74.38
2021-11-10,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.59,225.18,116.49,104.2,109.98
